dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,22.892965,18.399265,32.749495,0.988403,-5.618403,12.874034,0.013939
0.020000,22.910592,18.399489,32.767124,0.881421,-5.349116,13.464387,0.011560
0.020000,22.926192,18.399653,32.782724,0.780027,-5.069711,13.970231,0.009482
0.020000,22.939879,18.399771,32.796412,0.684394,-4.781659,14.402610,0.007681
0.020000,22.951773,18.399853,32.808305,0.594669,-4.486243,14.770801,0.006132
0.020000,22.961992,18.399909,32.818525,0.510977,-4.184586,15.082824,0.004813
0.020000,22.970660,18.399946,32.827193,0.433424,-3.877676,15.345537,0.003703
0.020000,22.977902,18.399969,32.834435,0.362096,-3.566377,15.564907,0.002781
0.020000,22.983844,18.399984,32.840377,0.297067,-3.251454,15.746168,0.002028
0.020000,22.988611,18.399992,32.845145,0.238396,-2.933575,15.893940,0.001427
0.020000,22.992334,18.399996,32.848867,0.186129,-2.613327,16.012392,0.000959
0.020000,22.995140,18.399999,32.851673,0.140305,-2.291222,16.105278,0.000607
0.020000,22.997159,18.399999,32.853692,0.100951,-1.967700,16.176070,0.000355
0.020000,22.998521,18.400000,32.855054,0.068088,-1.643140,16.228043,0.000185
0.020000,22.999356,18.400000,32.855889,0.041731,-1.317855,16.264240,0.000080
0.020000,22.999793,18.400000,32.856326,0.021889,-0.992102,16.287637,0.000026
0.020000,22.999965,18.400000,32.856498,0.008567,-0.666080,16.301098,0.000004
0.020000,23.000000,18.400000,32.856533,0.001768,-0.339930,16.307483,0.000000
0.020000,23.000000,18.400000,32.856533,0.000000,-0.088419,12.575563,0.000000
