dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,21.195674,21.412066,31.038110,7.042542,-19.064346,52.616651,0.233203
0.020000,21.326015,21.441458,31.171724,6.680685,-18.092829,48.575850,0.210538
0.020000,21.450215,21.466655,31.298454,6.336514,-17.208563,44.213268,0.189925
0.020000,21.568429,21.488226,31.418620,6.008283,-16.411553,39.850533,0.171165
0.020000,21.680814,21.506658,31.532506,5.694323,-15.697981,35.678571,0.154080
0.020000,21.787524,21.522376,31.640368,5.393084,-15.061982,31.799970,0.138510
0.020000,21.888708,21.535746,31.742431,5.103148,-14.496781,28.260037,0.124315
0.020000,21.984504,21.547084,31.838896,4.823240,-13.995407,25.068698,0.111369
0.020000,22.075043,21.556665,31.929940,4.552218,-13.551113,22.214715,0.099561
0.020000,22.160444,21.564729,32.015721,4.289066,-13.157603,19.675477,0.088792
0.020000,22.240818,21.571485,32.096379,4.032883,-12.809145,17.422882,0.078975
0.020000,22.316266,21.577115,32.172036,3.782871,-12.500601,15.427218,0.070034
0.020000,22.386878,21.581779,32.242803,3.538322,-12.227418,13.659166,0.061900
0.020000,22.452739,21.585615,32.308775,3.298610,-11.985593,12.091250,0.054512
0.020000,22.513922,21.588748,32.370039,3.063178,-11.771630,10.698156,0.047817
0.020000,22.570496,21.591283,32.426669,2.831528,-11.582487,9.457159,0.041768
0.020000,22.622521,21.593315,32.478734,2.603218,-11.415527,8.347976,0.036322
0.020000,22.670093,21.594927,32.526333,2.379988,-11.161493,12.701693,0.031439
0.020000,22.713397,21.596194,32.569656,2.166109,-10.693912,23.379045,0.027074
0.020000,22.752659,21.597180,32.608930,1.963702,-10.120388,28.676218,0.023180
0.020000,22.788098,21.597940,32.644377,1.772392,-9.565500,27.744374,0.019717
0.020000,22.819930,21.598519,32.676215,1.591859,-9.026624,26.943815,0.016647
0.020000,22.848363,21.598954,32.704651,1.421829,-8.501502,26.256089,0.013939
0.020000,22.873603,21.599276,32.729892,1.262065,-7.988185,25.665845,0.011560
0.020000,22.895849,21.599510,32.752140,1.112366,-7.484985,25.160019,0.009482
0.020000,22.915299,21.599677,32.771591,0.972557,-6.990431,24.727721,0.007681
0.020000,22.932149,21.599793,32.788441,0.842492,-6.503240,24.359537,0.006132
0.020000,22.946589,21.599872,32.802882,0.722047,-6.022289,24.047546,0.004813
0.020000,22.958812,21.599924,32.815104,0.611115,-5.546592,23.784853,0.003703
0.020000,22.969004,21.599957,32.825296,0.509609,-5.075282,23.565493,0.002781
0.020000,22.977353,21.599977,32.833645,0.417457,-4.607597,23.384248,0.002028
0.020000,22.984045,21.599989,32.840337,0.334600,-4.142868,23.236474,0.001427
0.020000,22.989265,21.599995,32.845557,0.260990,-3.680507,23.118041,0.000959
0.020000,22.993196,21.599998,32.849489,0.196590,-3.220004,23.025156,0.000607
0.020000,22.996024,21.599999,32.852316,0.141371,-2.760917,22.954344,0.000355
0.020000,22.997930,21.600000,32.854223,0.095314,-2.302869,22.902400,0.000185
0.020000,22.999098,21.600000,32.855391,0.058403,-1.845545,22.866195,0.000080
0.020000,22.999711,21.600000,32.856003,0.030629,-1.388689,22.842802,0.000026
0.020000,22.999951,21.600000,32.856243,0.011987,-0.932102,22.829321,0.000004
0.020000,23.000000,21.600000,32.856292,0.002474,-0.475643,22.822976,0.000000
0.020000,23.000000,21.600000,32.856292,0.000000,-0.123716,17.596364,0.000000
